entry,at,order
"""LUKE @ e1gbfgFBn7"" shows a A♦, A♣, 8♥, 6♥.",2020-12-30T06:49:48.679Z,160931098868602
"""CONOR @ UA0JtktTD_"" collected 960 from pot with Two Pair (combination: K♠, K♣, Q♦, Q♥, J♦)",2020-12-30T06:49:48.679Z,160931098868601
"""CONOR @ UA0JtktTD_"" shows a 3♠, K♠, 10♥, Q♦.",2020-12-30T06:49:48.679Z,160931098868600
"""CONOR @ UA0JtktTD_"" calls 100",2020-12-30T06:49:47.872Z,160931098787300
"""LUKE @ e1gbfgFBn7"" bets 100",2020-12-30T06:49:42.306Z,160931098230700
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:49:36.099Z,160931097610000
"River: K♣, Q♥, 4♥, J♦ [10♠]",2020-12-30T06:49:20.549Z,160931096055900
"""CONOR @ UA0JtktTD_"" calls 160",2020-12-30T06:49:19.738Z,160931095973900
"""SIMON @ V_qMu0YYL8"" folds",2020-12-30T06:49:09.986Z,160931094998800
"""LUKE @ e1gbfgFBn7"" bets 160",2020-12-30T06:48:42.756Z,160931092275700
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:48:35.114Z,160931091511500
"Turn: K♣, Q♥, 4♥ [J♦]",2020-12-30T06:48:23.728Z,160931090373100
"""CONOR @ UA0JtktTD_"" calls 120",2020-12-30T06:48:22.920Z,160931090292100
"""SANJAY @ 8EUsXZTe0y"" folds",2020-12-30T06:48:22.083Z,160931090208400
"""SIMON @ V_qMu0YYL8"" calls 120",2020-12-30T06:48:20.823Z,160931090082400
"""LUKE @ e1gbfgFBn7"" raises to 120",2020-12-30T06:48:19.522Z,160931089952300
"""CONOR @ UA0JtktTD_"" bets 60",2020-12-30T06:48:13.988Z,160931089399900
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:48:10.680Z,160931089068100
"Flop:  [K♣, Q♥, 4♥]",2020-12-30T06:48:07.230Z,160931088723200
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:48:06.424Z,160931088642500
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:48:02.407Z,160931088240800
"""SIMON @ V_qMu0YYL8"" calls 20",2020-12-30T06:48:01.580Z,160931088158000
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:47:59.437Z,160931087943800
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2020-12-30T06:47:53.641Z,160931087364207
"""SANJAY @ 8EUsXZTe0y"" posts a small blind of 10",2020-12-30T06:47:53.641Z,160931087364206
"Your hand is 5♦, J♥, Q♣, 4♦",2020-12-30T06:47:53.641Z,160931087364202
"Player stacks: #4 ""SIMON @ V_qMu0YYL8"" (2420) | #8 ""SANJAY @ 8EUsXZTe0y"" (1760) | #9 ""CONOR @ UA0JtktTD_"" (790) | #10 ""LUKE @ e1gbfgFBn7"" (1030)",2020-12-30T06:47:53.641Z,160931087364201
"-- starting hand #27  (Pot Limit Omaha Hi) (dealer: ""SIMON @ V_qMu0YYL8"") --",2020-12-30T06:47:53.641Z,160931087364200
"""SIMON @ V_qMu0YYL8"" shows a 6♥, 6♦, 5♥, 7♥.",2020-12-30T06:47:51.921Z,160931087192200
"-- ending hand #26 --",2020-12-30T06:47:50.018Z,160931087002002
"""LUKE @ e1gbfgFBn7"" collected 240 from pot",2020-12-30T06:47:50.018Z,160931087002001
"Uncalled bet of 100 returned to ""LUKE @ e1gbfgFBn7""",2020-12-30T06:47:50.018Z,160931087002000
"""CONOR @ UA0JtktTD_"" folds",2020-12-30T06:47:49.202Z,160931086920300
"""LUKE @ e1gbfgFBn7"" bets 100",2020-12-30T06:47:29.169Z,160931084917000
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:47:22.395Z,160931084239600
"River: 8♥, 3♦, J♦, 2♠ [Q♦]",2020-12-30T06:47:16.246Z,160931083625200
"""SANJAY @ 8EUsXZTe0y"" folds",2020-12-30T06:47:15.438Z,160931083543900
"""SIMON @ V_qMu0YYL8"" folds",2020-12-30T06:47:12.435Z,160931083243600
"""LUKE @ e1gbfgFBn7"" calls 80",2020-12-30T06:47:09.046Z,160931082904700
"""CONOR @ UA0JtktTD_"" bets 80",2020-12-30T06:47:07.227Z,160931082722900
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:47:03.565Z,160931082356600
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:47:02.733Z,160931082273400
"Turn: 8♥, 3♦, J♦ [2♠]",2020-12-30T06:46:58.635Z,160931081863800
"""LUKE @ e1gbfgFBn7"" checks",2020-12-30T06:46:57.821Z,160931081782200
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:46:55.790Z,160931081579100
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:46:54.926Z,160931081492600
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:46:54.095Z,160931081409600
"Flop:  [8♥, 3♦, J♦]",2020-12-30T06:46:48.212Z,160931080821300
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:46:47.404Z,160931080740500
"""SIMON @ V_qMu0YYL8"" calls 20",2020-12-30T06:46:46.575Z,160931080657600
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:46:45.708Z,160931080570900
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:46:43.304Z,160931080330500
"""SANJAY @ 8EUsXZTe0y"" posts a big blind of 20",2020-12-30T06:46:32.892Z,160931079289307
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2020-12-30T06:46:32.892Z,160931079289306
"Your hand is 6♥, 6♦, 5♥, 7♥",2020-12-30T06:46:32.892Z,160931079289302
"Player stacks: #4 ""SIMON @ V_qMu0YYL8"" (2440) | #8 ""SANJAY @ 8EUsXZTe0y"" (1780) | #9 ""CONOR @ UA0JtktTD_"" (890) | #10 ""LUKE @ e1gbfgFBn7"" (890)",2020-12-30T06:46:32.892Z,160931079289301
"-- starting hand #26  (Pot Limit Omaha Hi) (dealer: ""LUKE @ e1gbfgFBn7"") --",2020-12-30T06:46:32.892Z,160931079289300
"""SIMON @ V_qMu0YYL8"" shows a 10♥, 5♥, 6♦, 9♦.",2020-12-30T06:46:30.378Z,160931079037900
"""SANJAY @ 8EUsXZTe0y"" shows a 8♠, 7♥, A♠, 5♣.",2020-12-30T06:46:29.904Z,160931078990400
"""CONOR @ UA0JtktTD_"" shows a K♠, 4♣, 4♥, 2♣.",2020-12-30T06:46:28.849Z,160931078885000
"-- ending hand #25 --",2020-12-30T06:46:27.879Z,160931078788002
"""CONOR @ UA0JtktTD_"" collected 110 from pot",2020-12-30T06:46:27.879Z,160931078788001
"Uncalled bet of 100 returned to ""CONOR @ UA0JtktTD_""",2020-12-30T06:46:27.879Z,160931078788000
"""SANJAY @ 8EUsXZTe0y"" folds",2020-12-30T06:46:27.029Z,160931078703000
"""CONOR @ UA0JtktTD_"" bets 100",2020-12-30T06:46:26.203Z,160931078620300
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:46:21.991Z,160931078199200
"River: K♣, Q♣, K♦, 2♥ [J♦]",2020-12-30T06:46:19.709Z,160931077971500
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:46:18.903Z,160931077890400
"""SIMON @ V_qMu0YYL8"" folds",2020-12-30T06:46:17.704Z,160931077770500
"""CONOR @ UA0JtktTD_"" bets 20",2020-12-30T06:46:16.863Z,160931077686400
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:46:13.310Z,160931077331100
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:46:12.484Z,160931077248400
"Turn: K♣, Q♣, K♦ [2♥]",2020-12-30T06:46:09.867Z,160931076987000
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:46:09.057Z,160931076905800
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:45:58.331Z,160931075833200
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:45:57.498Z,160931075749900
"Flop:  [K♣, Q♣, K♦]",2020-12-30T06:45:53.835Z,160931075383700
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:45:53.029Z,160931075303000
"""LUKE @ e1gbfgFBn7"" folds",2020-12-30T06:45:51.438Z,160931075143900
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:45:43.627Z,160931074362900
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:45:40.927Z,160931074092700
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2020-12-30T06:45:35.843Z,160931073584407
"""LUKE @ e1gbfgFBn7"" posts a small blind of 10",2020-12-30T06:45:35.843Z,160931073584406
"Your hand is 10♥, 5♥, 6♦, 9♦",2020-12-30T06:45:35.843Z,160931073584402
"Player stacks: #4 ""SIMON @ V_qMu0YYL8"" (2460) | #8 ""SANJAY @ 8EUsXZTe0y"" (1820) | #9 ""CONOR @ UA0JtktTD_"" (820) | #10 ""LUKE @ e1gbfgFBn7"" (900)",2020-12-30T06:45:35.843Z,160931073584401
"-- starting hand #25  (Pot Limit Omaha Hi) (dealer: ""CONOR @ UA0JtktTD_"") --",2020-12-30T06:45:35.843Z,160931073584400
"-- ending hand #24 --",2020-12-30T06:45:29.822Z,160931072983103
"""LUKE @ e1gbfgFBn7"" shows a 9♠, 9♣, 2♠, 6♦.",2020-12-30T06:45:29.822Z,160931072983102
"""SIMON @ V_qMu0YYL8"" collected 500 from pot with Three of a Kind (combination: 8♠, 8♦, 8♥, K♣, J♣)",2020-12-30T06:45:29.822Z,160931072983101
"""SIMON @ V_qMu0YYL8"" shows a 8♠, 7♣, Q♦, 8♦.",2020-12-30T06:45:29.822Z,160931072983100
"""CONOR @ UA0JtktTD_"" calls 60",2020-12-30T06:45:29.015Z,160931072901500
"""SANJAY @ 8EUsXZTe0y"" folds",2020-12-30T06:45:13.555Z,160931071355600
"""SIMON @ V_qMu0YYL8"" calls 60",2020-12-30T06:45:10.054Z,160931071005500
"""LUKE @ e1gbfgFBn7"" bets 60",2020-12-30T06:44:51.108Z,160931069110900
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:44:46.626Z,160931068662700
"River: 10♣, K♣, 5♣, 8♥ [J♣]",2020-12-30T06:44:40.724Z,160931068073400
"""LUKE @ e1gbfgFBn7"" calls 60",2020-12-30T06:44:39.917Z,160931067991800
"""CONOR @ UA0JtktTD_"" calls 60",2020-12-30T06:44:39.061Z,160931067906200
"""SANJAY @ 8EUsXZTe0y"" calls 60",2020-12-30T06:44:23.057Z,160931066305800
"""SIMON @ V_qMu0YYL8"" bets 60",2020-12-30T06:44:21.628Z,160931066162900
"""LUKE @ e1gbfgFBn7"" checks",2020-12-30T06:44:18.182Z,160931065818300
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:44:16.270Z,160931065627100
"Turn: 10♣, K♣, 5♣ [8♥]",2020-12-30T06:44:13.714Z,160931065372400
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:44:12.911Z,160931065291100
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:44:12.081Z,160931065208200
"""LUKE @ e1gbfgFBn7"" checks",2020-12-30T06:44:09.271Z,160931064927200
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:44:07.078Z,160931064707900
"Flop:  [10♣, K♣, 5♣]",2020-12-30T06:43:58.539Z,160931063854300
"""LUKE @ e1gbfgFBn7"" checks",2020-12-30T06:43:57.733Z,160931063773400
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:43:53.576Z,160931063357600
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:43:52.737Z,160931063273800
"""SIMON @ V_qMu0YYL8"" calls 20",2020-12-30T06:43:48.734Z,160931062873500
"""LUKE @ e1gbfgFBn7"" posts a big blind of 20",2020-12-30T06:43:44.888Z,160931062488907
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2020-12-30T06:43:44.888Z,160931062488906
"Your hand is 8♠, 7♣, Q♦, 8♦",2020-12-30T06:43:44.888Z,160931062488902
"Player stacks: #4 ""SIMON @ V_qMu0YYL8"" (2100) | #8 ""SANJAY @ 8EUsXZTe0y"" (1900) | #9 ""CONOR @ UA0JtktTD_"" (960) | #10 ""LUKE @ e1gbfgFBn7"" (1040)",2020-12-30T06:43:44.888Z,160931062488901
"-- starting hand #24  (Pot Limit Omaha Hi) (dealer: ""SANJAY @ 8EUsXZTe0y"") --",2020-12-30T06:43:44.888Z,160931062488900
"-- ending hand #23 --",2020-12-30T06:43:38.853Z,160931061885803
"""LUKE @ e1gbfgFBn7"" shows a J♠, 7♥, A♠, 3♥.",2020-12-30T06:43:38.853Z,160931061885802
"""SIMON @ V_qMu0YYL8"" collected 700 from pot with Straight (combination: A♦, K♣, Q♠, J♥, 10♣)",2020-12-30T06:43:38.853Z,160931061885801
"""SIMON @ V_qMu0YYL8"" shows a 10♣, 9♣, K♣, Q♦.",2020-12-30T06:43:38.853Z,160931061885800
"""SANJAY @ 8EUsXZTe0y"" folds",2020-12-30T06:43:38.047Z,160931061804800
"""SIMON @ V_qMu0YYL8"" calls 160",2020-12-30T06:43:36.620Z,160931061662100
"""LUKE @ e1gbfgFBn7"" bets 160",2020-12-30T06:43:35.104Z,160931061510500
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:43:26.722Z,160931060672300
"River: A♦, 7♠, J♥, 2♦ [Q♠]",2020-12-30T06:43:22.535Z,160931060254000
"""SANJAY @ 8EUsXZTe0y"" calls 60",2020-12-30T06:43:21.723Z,160931060172500
"""SIMON @ V_qMu0YYL8"" calls 60",2020-12-30T06:43:19.555Z,160931059955600
"""LUKE @ e1gbfgFBn7"" bets 60",2020-12-30T06:43:16.470Z,160931059647000
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:43:11.448Z,160931059144900
"Turn: A♦, 7♠, J♥ [2♦]",2020-12-30T06:43:08.748Z,160931058875400
"""CONOR @ UA0JtktTD_"" folds",2020-12-30T06:43:07.941Z,160931058794200
"""SANJAY @ 8EUsXZTe0y"" calls 40",2020-12-30T06:43:07.090Z,160931058709000
"""SIMON @ V_qMu0YYL8"" calls 40",2020-12-30T06:43:00.726Z,160931058072700
"""LUKE @ e1gbfgFBn7"" bets 40",2020-12-30T06:42:59.113Z,160931057911400
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:42:53.385Z,160931057338600
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:42:50.823Z,160931057082400
"Flop:  [A♦, 7♠, J♥]",2020-12-30T06:42:45.851Z,160931056585300
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:42:45.035Z,160931056503600
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:42:44.195Z,160931056419600
"""SIMON @ V_qMu0YYL8"" calls 20",2020-12-30T06:42:41.615Z,160931056161600
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:42:40.774Z,160931056077500
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2020-12-30T06:42:32.611Z,160931055261207
"""SANJAY @ 8EUsXZTe0y"" posts a small blind of 10",2020-12-30T06:42:32.611Z,160931055261206
"Your hand is 10♣, 9♣, K♣, Q♦",2020-12-30T06:42:32.611Z,160931055261202
"Player stacks: #4 ""SIMON @ V_qMu0YYL8"" (1680) | #8 ""SANJAY @ 8EUsXZTe0y"" (2020) | #9 ""CONOR @ UA0JtktTD_"" (980) | #10 ""LUKE @ e1gbfgFBn7"" (1320)",2020-12-30T06:42:32.611Z,160931055261201
"-- starting hand #23  (Pot Limit Omaha Hi) (dealer: ""SIMON @ V_qMu0YYL8"") --",2020-12-30T06:42:32.611Z,160931055261200
"Undealt cards: 6♦, 4♥, 5♥ [2♥, 5♦]",2020-12-30T06:42:27.551Z,160931054755200
"""SIMON @ V_qMu0YYL8"" shows a 6♠, J♦, 3♥, Q♣.",2020-12-30T06:42:27.102Z,160931054710200
"-- ending hand #22 --",2020-12-30T06:42:25.979Z,160931054598002
"""SANJAY @ 8EUsXZTe0y"" collected 80 from pot",2020-12-30T06:42:25.979Z,160931054598001
"Uncalled bet of 40 returned to ""SANJAY @ 8EUsXZTe0y""",2020-12-30T06:42:25.979Z,160931054598000
"""SIMON @ V_qMu0YYL8"" folds",2020-12-30T06:42:25.172Z,160931054517200
"""LUKE @ e1gbfgFBn7"" folds",2020-12-30T06:42:21.535Z,160931054153600
"""CONOR @ UA0JtktTD_"" folds",2020-12-30T06:42:14.753Z,160931053475400
"""SANJAY @ 8EUsXZTe0y"" bets 40",2020-12-30T06:42:05.857Z,160931052586000
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:41:52.506Z,160931051250700
"Flop:  [6♦, 4♥, 5♥]",2020-12-30T06:41:45.741Z,160931050574300
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:41:44.932Z,160931050493300
"""SIMON @ V_qMu0YYL8"" calls 20",2020-12-30T06:41:44.100Z,160931050410100
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:41:42.779Z,160931050277900
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:41:39.144Z,160931049914500
"""SANJAY @ 8EUsXZTe0y"" posts a big blind of 20",2020-12-30T06:41:34.489Z,160931049449408
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2020-12-30T06:41:34.489Z,160931049449407
"Your hand is 6♠, J♦, 3♥, Q♣",2020-12-30T06:41:34.489Z,160931049449403
"Player stacks: #4 ""SIMON @ V_qMu0YYL8"" (1700) | #8 ""SANJAY @ 8EUsXZTe0y"" (1960) | #9 ""CONOR @ UA0JtktTD_"" (1000) | #10 ""LUKE @ e1gbfgFBn7"" (1340)",2020-12-30T06:41:34.489Z,160931049449402
"-- starting hand #22  (Pot Limit Omaha Hi) (dealer: ""LUKE @ e1gbfgFBn7"") --",2020-12-30T06:41:34.489Z,160931049449401
"The player ""CONOR @ UA0JtktTD_"" joined the game with a stack of 1000.",2020-12-30T06:41:34.489Z,160931049449400
"""SIMON @ V_qMu0YYL8"" shows a 6♦, 4♠, 2♥, 10♥.",2020-12-30T06:41:32.028Z,160931049202900
"-- ending hand #21 --",2020-12-30T06:41:27.980Z,160931048798502
"""LUKE @ e1gbfgFBn7"" collected 340 from pot with Straight (combination: 8♠, 7♠, 6♠, 5♣, 4♣)",2020-12-30T06:41:27.980Z,160931048798501
"""LUKE @ e1gbfgFBn7"" shows a 5♣, K♣, 4♣, 10♦.",2020-12-30T06:41:27.980Z,160931048798500
"""SANJAY @ 8EUsXZTe0y"" calls 60",2020-12-30T06:41:27.170Z,160931048717100
"""LUKE @ e1gbfgFBn7"" bets 60",2020-12-30T06:41:25.754Z,160931048575500
"River: K♦, 8♠, 3♠, 6♠ [7♠]",2020-12-30T06:41:18.997Z,160931047900200
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:41:18.189Z,160931047819000
"""LUKE @ e1gbfgFBn7"" bets 20",2020-12-30T06:41:16.615Z,160931047661600
"Turn: K♦, 8♠, 3♠ [6♠]",2020-12-30T06:41:01.713Z,160931046179100
"""SANJAY @ 8EUsXZTe0y"" calls 60",2020-12-30T06:41:00.522Z,160931046052300
"""SIMON @ V_qMu0YYL8"" folds",2020-12-30T06:40:56.586Z,160931045658900
"""LUKE @ e1gbfgFBn7"" bets 60",2020-12-30T06:40:53.921Z,160931045392200
"Flop:  [K♦, 8♠, 3♠]",2020-12-30T06:40:40.928Z,160931044092900
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:40:40.117Z,160931044011800
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:40:37.881Z,160931043788200
"The admin approved the player ""CONOR @ UA0JtktTD_"" participation with a stack of 1000.",2020-12-30T06:40:16.894Z,160931041689700
"The player ""CONOR @ UA0JtktTD_"" requested a seat.",2020-12-30T06:40:05.845Z,160931040584600
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:39:58.158Z,160931039816000
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2020-12-30T06:39:48.261Z,160931038826507
"""LUKE @ e1gbfgFBn7"" posts a small blind of 10",2020-12-30T06:39:48.261Z,160931038826506
"Your hand is 6♦, 4♠, 2♥, 10♥",2020-12-30T06:39:48.261Z,160931038826503
"Player stacks: #4 ""SIMON @ V_qMu0YYL8"" (1720) | #8 ""SANJAY @ 8EUsXZTe0y"" (2120) | #10 ""LUKE @ e1gbfgFBn7"" (1160)",2020-12-30T06:39:48.261Z,160931038826502
"-- starting hand #21  (Pot Limit Omaha Hi) (dealer: ""SANJAY @ 8EUsXZTe0y"") --",2020-12-30T06:39:48.261Z,160931038826501
"The player ""CONOR @ UA0JtktTD_"" quits the game with a stack of 0.",2020-12-30T06:39:48.261Z,160931038826500
"""SANJAY @ 8EUsXZTe0y"" shows a 4♥, 8♦, 10♦, J♠.",2020-12-30T06:39:45.089Z,160931038509000
"-- ending hand #20 --",2020-12-30T06:39:41.714Z,160931038172203
"""CONOR @ UA0JtktTD_"" shows a J♣, 4♠, A♠, 8♥.",2020-12-30T06:39:41.714Z,160931038172202
"""SIMON @ V_qMu0YYL8"" collected 1250 from pot with Straight (combination: K♦, Q♣, J♥, 10♥, 9♠)",2020-12-30T06:39:41.714Z,160931038172201
"""SIMON @ V_qMu0YYL8"" shows a 6♦, J♥, K♦, K♠.",2020-12-30T06:39:41.714Z,160931038172200
"""SANJAY @ 8EUsXZTe0y"" calls 270",2020-12-30T06:39:40.900Z,160931038090100
"""SIMON @ V_qMu0YYL8"" calls 270",2020-12-30T06:39:40.074Z,160931038007500
"""CONOR @ UA0JtktTD_"" raises to 270 and go all in",2020-12-30T06:39:38.354Z,160931037835500
"""SANJAY @ 8EUsXZTe0y"" bets 20",2020-12-30T06:39:31.506Z,160931037150700
"River: 10♥, Q♣, 9♠, Q♠ [5♦]",2020-12-30T06:39:25.755Z,160931036576100
"""SANJAY @ 8EUsXZTe0y"" calls 80",2020-12-30T06:39:24.946Z,160931036494700
"""SIMON @ V_qMu0YYL8"" calls 80",2020-12-30T06:39:24.117Z,160931036411800
"""CONOR @ UA0JtktTD_"" bets 80",2020-12-30T06:39:08.530Z,160931034853100
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:39:04.419Z,160931034442000
"Turn: 10♥, Q♣, 9♠ [Q♠]",2020-12-30T06:39:02.583Z,160931034258700
"""SIMON @ V_qMu0YYL8"" calls 40",2020-12-30T06:39:01.769Z,160931034177300
"""CONOR @ UA0JtktTD_"" calls 40",2020-12-30T06:38:59.803Z,160931033980400
"""LUKE @ e1gbfgFBn7"" folds",2020-12-30T06:38:58.962Z,160931033896200
"""SANJAY @ 8EUsXZTe0y"" bets 40",2020-12-30T06:38:38.143Z,160931031814400
"Flop:  [10♥, Q♣, 9♠]",2020-12-30T06:38:31.403Z,160931031140500
"""LUKE @ e1gbfgFBn7"" checks",2020-12-30T06:38:30.588Z,160931031058900
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:38:09.761Z,160931028976100
"""SIMON @ V_qMu0YYL8"" calls 20",2020-12-30T06:38:08.933Z,160931028893300
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:38:05.288Z,160931028528900
"""LUKE @ e1gbfgFBn7"" posts a big blind of 20",2020-12-30T06:38:02.170Z,160931028217107
"""SANJAY @ 8EUsXZTe0y"" posts a small blind of 10",2020-12-30T06:38:02.170Z,160931028217106
"Your hand is 6♦, J♥, K♦, K♠",2020-12-30T06:38:02.170Z,160931028217103
"Player stacks: #3 ""CONOR @ UA0JtktTD_"" (410) | #4 ""SIMON @ V_qMu0YYL8"" (880) | #8 ""SANJAY @ 8EUsXZTe0y"" (2530) | #10 ""LUKE @ e1gbfgFBn7"" (1180)",2020-12-30T06:38:02.170Z,160931028217101
"-- starting hand #20  (Pot Limit Omaha Hi) (dealer: ""SIMON @ V_qMu0YYL8"") --",2020-12-30T06:38:02.170Z,160931028217100
"-- ending hand #19 --",2020-12-30T06:37:56.138Z,160931027614301
"""SIMON @ V_qMu0YYL8"" collected 880 from pot with Three of a Kind (combination: 5♠, 5♦, 5♣, A♠, K♥)",2020-12-30T06:37:56.138Z,160931027614300
"River: J♠, 5♦, K♥, 5♣ [4♠]",2020-12-30T06:37:53.127Z,160931027314600
"""SANJAY @ 8EUsXZTe0y"" shows a 6♣, Q♣, K♣, Q♥.",2020-12-30T06:37:50.105Z,160931027010601
"""SIMON @ V_qMu0YYL8"" shows a A♠, 10♥, A♣, 5♠.",2020-12-30T06:37:50.105Z,160931027010600
"""SANJAY @ 8EUsXZTe0y"" calls 220",2020-12-30T06:37:49.292Z,160931026929300
"""SIMON @ V_qMu0YYL8"" bets 220 and go all in",2020-12-30T06:37:48.363Z,160931026836400
"Turn: J♠, 5♦, K♥ [5♣]",2020-12-30T06:37:38.629Z,160931025863200
"""CONOR @ UA0JtktTD_"" folds",2020-12-30T06:37:37.818Z,160931025781900
"""LUKE @ e1gbfgFBn7"" folds",2020-12-30T06:37:36.091Z,160931025609200
"""SANJAY @ 8EUsXZTe0y"" calls 100",2020-12-30T06:37:34.721Z,160931025472200
"""SIMON @ V_qMu0YYL8"" bets 100",2020-12-30T06:37:32.476Z,160931025247700
"Flop:  [J♠, 5♦, K♥]",2020-12-30T06:37:23.369Z,160931024337000
"""CONOR @ UA0JtktTD_"" calls 60",2020-12-30T06:37:22.561Z,160931024256200
"""LUKE @ e1gbfgFBn7"" calls 60",2020-12-30T06:37:15.565Z,160931023556600
"""SANJAY @ 8EUsXZTe0y"" calls 60",2020-12-30T06:37:13.269Z,160931023327000
"""SIMON @ V_qMu0YYL8"" raises to 60",2020-12-30T06:37:11.538Z,160931023154200
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:37:08.971Z,160931022897200
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:37:04.028Z,160931022403300
"""SANJAY @ 8EUsXZTe0y"" posts a big blind of 20",2020-12-30T06:36:55.823Z,160931021582507
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2020-12-30T06:36:55.823Z,160931021582506
"Your hand is A♠, 10♥, A♣, 5♠",2020-12-30T06:36:55.823Z,160931021582503
"Player stacks: #3 ""CONOR @ UA0JtktTD_"" (470) | #4 ""SIMON @ V_qMu0YYL8"" (380) | #8 ""SANJAY @ 8EUsXZTe0y"" (2910) | #10 ""LUKE @ e1gbfgFBn7"" (1240)",2020-12-30T06:36:55.823Z,160931021582501
"-- starting hand #19  (Pot Limit Omaha Hi) (dealer: ""CONOR @ UA0JtktTD_"") --",2020-12-30T06:36:55.823Z,160931021582500
"Undealt cards: Q♣, A♠, 2♥, K♦ [3♣]",2020-12-30T06:36:51.480Z,160931021148600
"""SIMON @ V_qMu0YYL8"" shows a 4♦, K♠.",2020-12-30T06:36:50.177Z,160931021017800
"-- ending hand #18 --",2020-12-30T06:36:49.183Z,160931020918402
"""SIMON @ V_qMu0YYL8"" collected 60 from pot",2020-12-30T06:36:49.183Z,160931020918401
"Uncalled bet of 60 returned to ""SIMON @ V_qMu0YYL8""",2020-12-30T06:36:49.183Z,160931020918400
"""CONOR @ UA0JtktTD_"" folds",2020-12-30T06:36:48.375Z,160931020837600
"""LUKE @ e1gbfgFBn7"" folds",2020-12-30T06:36:47.539Z,160931020754000
"""SIMON @ V_qMu0YYL8"" bets 60",2020-12-30T06:36:44.685Z,160931020468600
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:36:37.747Z,160931019774800
"Turn: Q♣, A♠, 2♥ [K♦]",2020-12-30T06:36:35.415Z,160931019541700
"""LUKE @ e1gbfgFBn7"" checks",2020-12-30T06:36:34.602Z,160931019460300
